Data,Time,Resource_Name,Header,Text,Comments_Count,Views,Rating,Count_Positive_Reactions,Count_Negative_Reactions,Reposts,Comment_Text,Type,Garbage,Healthcare,Housing_and_Public_Utilities,Education,Infrastructure,Culture,Environmental_Conditions,Social_Security,Politics,Safety,Availability_of_Goods_and_Services,Official_Statements,Tourism,Facts,Positive,Negative,Neutral
2023-03-13,14:13:00,www.news29.ru,Молодежь из Архангельской области может бесплатно освоить кинопрофессии,Отбор желающих освоить новую профессию уже начался в Архангельске. Северяне могут попытать счастье и приобщиться к миру кинематографа.,0,,,0,621,,,Пост,,,,,,,,,,,,,,,,,
2023-03-13,13:30:00,www.news29.ru,Полиции Архангельска требуется помощь в поиске возможного грабителя,"Полицейские из Ломоносовского округа Архангельска обратились к горожанам за помощью. Они ищут мужчину, который, вероятно, совершил преступление. ",0,,,0,0,,,Пост,,,,,,,,,,,,,,,,,
2023-03-13,13:23:00,www.news29.ru,Северяне могут стать жертвами нового вида мошенничества,"Сбербанк предупреждает о набирающем обороты мошенничестве, в котором жертву обвиняют якобы в измене Родине.  ",0,,,4,0,,,Пост,,,,,,,,,,,,,,,,,
2023-03-13,13:10:00,www.news29.ru,В Северодвинске стартуют продажи квартир во 2-й очереди ЖК «Аквилон OSTROV»,"14 марта начинаются продажи квартир во 2-й очереди нового жилого комплекса «Аквилон OSTROV», расположенного на острове Ягры в городе корабелов. Все подробности по телефону 8(8184) 52-00-00.",0,,,0,836,,,Пост,,,,,,,,,,,,,,,,,
2023-03-13,12:15:00,www.news29.ru,Александра Белоус: «Говорить - значит делать»,"Вот уже восемь лет в нашем регионе существует уникальный даже в масштабах страны медиа-проект, посвященный благотворительности и некоммерческой деятельности.",0,,,4,579,,,Пост,,,,,,,,,,,,,,,,,
2023-03-13,11:47:00,www.news29.ru,Архангельский участковый оказался в нужное время и в нужном месте,"Участковый уполномоченный полиции задержал мужчину, пытавшегося ограбить магазин. Все похищенное удалось вернуть. ",0,,,5,2,,,Пост,,,,,,,,,,,,,,,,,
2023-03-13,11:00:00,www.news29.ru,Юные хоккеисты поборолись за звание лучших на архангельском льду ,На стадионе «Труд» завершился финальный этап всероссийского турнира на призы клуба «Плетеный мяч» среди мальчиков 2010 года рождения.,0,,,1,583,,,Пост,,,,,,,,,,,,,,,,,
2023-03-13,12:07:00,www.news29.ru,"Научат и детей, и взрослых: запись на бесплатное занятие в теннисный центр «Динамо»","Теннисный центр «Динамо» объявляет новый набор и приглашает всех детей от 4-х лет, вне зависимости от уровня подготовки. ",0,,,0,583,,,Пост,,,,,,,,,,,,,,,,,
2023-03-13,10:15:00,www.news29.ru,Жители Поморья временно останутся без телевидения и радио,В период с 13 по 19 марта возможны кратковременные перерывы трансляции теле- и радиосигнала на территории Архангельской области.,1,,,670,4,,,Пост,,,,,,,,,,,,,,,,,
2023-03-13,9:49:00,www.news29.ru,В снежном Архангельске прошел Кубок России по пляжному футболу ,"Турнир стал преемником всероссийских женских соревнований по пляжному футболу, которые два года подряд проводились в Королеве. Н правах хозяев в нем участвовали и архангельские любительницы этого вида спорта. ",0,,,1,535,,,Пост,,,,,,,,,,,,,,,,,
2023-03-13,9:30:00,www.news29.ru,В Архангельской области очередная пьяная драка закончилась смертью,"Вечером на улице Ульянова в поселке Вычегодский города Котласа обнаружено тело 38-летнего местного жителя. Подозреваемый уже найден и задержан, правда, он признал свою вину лишь частично. ",0,,,0,0,,,Пост,,,,,,,,,,,,,,,,,
2023-03-14,19:45:00,www.news29.ru,«Кузбасс» выиграл у архангельского «Водника» у себя дома со счетом 11:5,Более пяти тысяч болельщиков сегодня пришли поддержать свою команду и сразу погнали «Кузбасс» вперед. Гости не выдержали натиска и уже к 24-й минуте «Водник» пропустил четыре безответных мяча. Итог первого тайма 6:2.,0,,,3,4,,,Пост,,,,,,,,,,,,,,,,,
2023-03-14,17:14:00,www.news29.ru,В Няндоме росгвардейцы задержали любителя бесплатных стрижек,Житель Няндомы не заплатил работнице одного из парикмахерских салонов 500 рублейза оказанную услугу и скрылся. Его удалось задержать только спустя два дня.,0,,,0,515,,,Пост,,,,,,,,,,,,,,,,,
2023-03-14,16:46:00,www.news29.ru,Из-за сильной метели в НАО отменили авиарейсы и занятия в школах,Со вчерашнего дня в округе объявлено штормовое предупреждение из-за непогоды: шквалистого ветра порывами до 25 м/с и сильного снегопада. Между тем в Поморье тоже ожидается метель.,0,,,0,0,,,Пост,,,,,,,,,,,,,,,,,
2023-03-14,15:58:00,www.news29.ru,Слепая любовь заставила архангелогородку перевести мошеннику более миллиона рублей,"Эта история началась еще год назад. В доверие к жительнице Пинежья втерся некий Янис Франклин, представившийся иностранцем. Он убедил женщину переводить ему деньги на билеты и выкуп — якобы его пытались похитить в отеле Турции.",0,,,0,1,,,Пост,,,,,,,,,,,,,,,,,
2023-03-14,15:24:00,www.news29.ru,В Архангельской области отремонтируют почти 40 км дорог к больницам,"В этом году по нацпроекту «Безопасные качественные дороги» в Поморье продолжат ремонтировать участки трасс и городских улиц, ведущих к медучреждениям. Работы запланированы в Архангельске, Северодвинске и других районах области.",0,,,55,0,,,Пост,,,,,,,,,,,,,,,,,
2023-03-14,13:59:00,www.news29.ru,«ЭкоИнтегратор» под натиском активистов отказался тратить миллионы на «коллекторов»,"Речь шла о 12 млн рублей, которые архангельский регоператор планировал потратить на выбивание долгов с населения за услуги вывоза мусора. Соответствующий тендер появился на сайте «Госзакупок», но вскоре был отменен.",0,,,2,0,,,Пост,,,,,,,,,,,,,,,,,
2023-03-14,13:25:00,www.news29.ru,Дмитрий Морев объявил о начале подготовки к строительству инновационного кампуса,"Межвузовский кампус мирового уровня «Арктическая звезда» должен появиться в столице Поморья к 2027 году. Сейчас идет подготовка земельных участков к строительству объекта, который уже отображается на навигационных картах.",1,,,1,794,,,Пост,,,,,,,,,,,,,,,,,
2023-03-14,12:53:00,www.news29.ru,В Архангельске начались съемки исторической драмы «Челюскин. Первые»,В столице Поморья съемки прошли на Соломбальской верфи. Часть сцен сериала об уникальной спасательной экспедиции в Арктике будут отсняты уже в первой половине марта. Кроме Архангельска местом для съемок также выбрали Чукотку. ,0,,,1,585,,,Пост,,,,,,,,,,,,,,,,,
2023-03-14,11:08:00,www.news29.ru,Главу муниципалитета в Поморье пришлось через суд заставлять убирать свалку,"Прокуратура добивалась от главы Онежского района ликвидации несанкционированной свалки в поселке Шаста, но этого не происходило. Только после обращения в суд мусор с территории решили наконец-то убрать.",0,,,0,0,,,Пост,,,,,,,,,,,,,,,,,
2023-03-14,10:29:00,www.news29.ru,Власти Архангельска взялись за сохранение старинного дома на Чумбаровке,"Речь идет о здании на проспекте Чумбарова-Лучинского, 45. На прошлой неделе северяне забили тревогу из-за внезапного «роста» дореволюционного дома. Архангельская администрация собирается проверить законность работ.",0,,,35,2,,,Пост,,,,,,,,,,,,,,,,,
2023-03-14,9:56:00,www.news29.ru,Непотушенная сигарета могла привести к гибели пенсионерки в Архангельске,"Следователи устанавливают причины возгорания в доме на Федора Абрамова, где скончалась 69-летняя женщина. Рассматривается версия, что причиной пожара могло стать неосторожное обращение с огнем при курении.",0,,,0,0,,,Пост,,,,,,,,,,,,,,,,,
2023-03-15,17:42:00,www.news29.ru,«Новые люди» разработали механизм оценки архангельских чиновников через Госуслуги,"В Госдуму внесли законопроект, который позволит жителям Архангельской области и других регионов оценивать работу мэров, губернаторов и депутатов в интернете – через портал Госуслуг. Делать это предлагается раз в год. ",0,,,2,1136,,,Пост,,,,,,,,,,,,,,,,,
2023-03-15,17:17:00,www.news29.ru,Жителю Пинежья вынесли приговор за повреждение мемориала героям ВОВ ,"Суд назначил северянину полтора года принудительных работ за порчу памятника. Год после Дня Победы житель Пинежья без причин толкнул мемориальную стелу, из-за чего она упала и сломалась пополам.",0,,,0,1,,,Пост,,,,,,,,,,,,,,,,,
2023-03-15,16:59:00,www.news29.ru,Из-за резкого потепления Архангельск затопило ,"В Поморье наконец-то плюсовая температура — сегодня синоптики пообещали до +7°С. Еще вчера в городе были сугробы, а сейчас северяне делятся в соцсетях фотографиями подтопленных улиц в разных частях Архангельска. ",1,,,2,1,,,Пост,,,,,,,,,,,,,,,,,
2023-03-15,16:43:00,www.news29.ru,«Водник» поборется с московским «Динамо» в Архангельске за бронзу чемпионата России,Матч за бронзовые медали Чемпионата России по бенди среди команд суперлиги пройдет в столице Поморья 18 марта. Решение об этом принято накануне дирекцией по организации и проведению соревнований Федерации хоккея с мячом России.,0,,,4,531,,,Пост,,,,,,,,,,,,,,,,,
2023-03-15,15:09:00,www.news29.ru,Каким специалистам в Архангельской области обещают зарплату до 260 тысяч в месяц,Из-за кадрового дефицита в некоторых сферах работодатели готовы предлагать специалистам зарплату в 5 раз выше средней рыночной. Аналитики изучили вакансии в Поморье и составили рейтинг самых высокооплачиваемых профессий.,3,,,70,357,,,Пост,,,,,,,,,,,,,,,,,
2023-03-15,14:46:00,www.news29.ru,Северодвинке понадобилась госпитализация после ДТП с легковушкой ,"Накануне девушка переходила проезжую часть дороги по линии тротуара напротив Седова, 17. Горожанку сбил водитель «Мitsubishi», после чего ее с различными травмами увезли в больницу. ",1,,,1,0,,,Пост,,,,,,,,,,,,,,,,,
2023-03-15,14:16:00,www.news29.ru,В Архангельске распределили дополнительные почти полумиллиардные доходы бюджета,"Сегодня на сессии городской Думы утверждено решение о распределении в 2023 году дополнительных финансовых средств. Речь идет о 482 млн рублей, которые пойдут на обновление инфраструктуры и социальные программы.",0,,,2,533,,,Пост,,,,,,,,,,,,,,,,,
2023-03-15,14:01:00,www.news29.ru,Прокуратура проверит инцидент с удушением восьмиклассника в архангельской школе ,"Накануне стало известно, что в школе №11 чуть не задушили подростка — так над ним решили «подшутить» одноклассники. Мальчику пришлось обращаться за медпомощью в травматологию. Прокуратура проводит проверку по факту насилия. ",0,,,2,0,,,Пост,,,,,,,,,,,,,,,,,
2023-03-15,13:32:00,www.news29.ru,Депутаты утвердили принятый властями дизайн-код города Архангельска,"Свод правил по размещению элементов рекламы, благоустройства, оформления фасадов, павильонов и других объектов был разработан и утвержден горадмином летом 2020 года. Спустя почти три года документ одобрили парламентарии.",0,,,4,584,,,Пост,,,,,,,,,,,,,,,,,
2023-03-15,13:12:00,www.news29.ru,Северодвинск простился с погибшим в зоне спецоперации работником «Звездочки»,"Прощание с Денисом Сухаревым прошло вчера в Доме офицеров. Житель города корабелов отправился на Донбасс добровольцем еще в октябре прошлого года, при этом имея отсрочку от мобилизации. О его гибели стало известно в конце февраля.",0,,,79,0,,,Пост,,,,,,,,,,,,,,,,,
2023-03-15,12:30:00,www.news29.ru,В Архангельске исламист попал под «уголовку» за финансирование террористов,"Сотрудники ФСБ установили, что житель областного центра перечислял деньги «Исламскому государству» (организация запрещена в РФ). Архангелогородцу грозит пожизненное лишение свободы. ",0,,,334,0,,,Пост,,,,,,,,,,,,,,,,,
2023-03-15,10:35:00,www.news29.ru,У жителей Архангельска растёт интерес к китайским юаням,"По данным Северо-Западного банка Сбербанка, в феврале по сравнению с январем 2023 года спрос на вклады физических лиц в китайских юанях вырос на 80 процентов. ",0,,,1,586,,,Пост,,,,,,,,,,,,,,,,,
2023-03-15,8:39:00,www.news29.ru,Чуть не задушили: в архангельской школе очередной случай издевательства,"На этот раз все произошло в школе № 11 Архангельска. Восьмиклассники решили подшутить над одноклассником, один из них начал душить подростка. В итоге школьник потерял сознание. ",0,,,0,0,,,Пост,,,,,,,,,,,,,,,,,
2023-03-15,8:15:00,www.news29.ru,В архангельской глубинке цыганка-«целительница» решила нажиться на пенсионерке,"Несколько дней назад в дом пожилой женщины постучалась незнакомка и попросила напоить ее чаем. За разговором та убедила пенсионерку, что на ней висит порча и пообещала снять ее за 10 тыс. рублей. Сейчас мошенница задержана. ",0,,,0,0,,,Пост,,,,,,,,,,,,,,,,,
2023-03-15,7:57:00,www.news29.ru,Гололед и снег с дождем: какая погода ожидается в Поморье 15 марта,"По прогнозам синоптиков, сегодня в Архангельской области облачно с прояснениями и гололед. Местами умеренные осадки — днем мокрый снег, возможен даже дождь. Температура до +7°С. ",0,,,0,0,,,Пост,,,,,,,,,,,,,,,,,
2023-03-16,19:14:00,www.news29.ru,Экс-замначальника Пенсионного фонда в Архангельске осудили за взяточничество ,"Завершился громкий судебный процесс над бывшим заместителем руководителя Пенсионного фонда в Архангельске Юрием Задориным. За получение взятки в сумме 750 тыс. рублей его приговорили к 7,5 годам колонии строгого режима. ",1,,,0,0,,,Пост,,,,,,,,,,,,,,,,,
2023-03-16,17:16:00,www.news29.ru,В деле провернувшего 28-милионную аферу адвоката из Архангельска новые эпизоды,"Ранее юрист обещал своему подопечному повлиять на ход судебного разбирательства в его пользу за 28 млн рублей. Сейчас выяснилось, что адвокат обманул еще троих северян уже на сумму 1,5 млн рублей, якобы нужные для страховки. ",0,,,6,5,,,Пост,,,,,,,,,,,,,,,,,
2023-03-16,16:49:00,www.news29.ru,В Архангельской области в тестовом режиме открыли очередной аквапарк ,"Небольшой крытый водный аттракцион заработал на базе центра семейного отдыха «Апельсин» в Онеге. Посетить его можно как по разовым билетам, так и по абонементам. Одновременно аквапарк может принять до 60 человек.",1,,,7,584,,,Пост,,,,,,,,,,,,,,,,,
2023-03-16,16:13:00,www.news29.ru,Девятую «Крымскую весну» отметят в Архангельске под песни Аллы Сумароковой,18 марта северяне отметят очередную годовщину воссоединения Крыма с Россией. Народные гуляния будут организованы на площади перед театром драмы. Праздник начнется в 11:00 и продлится несколько часов.,1,,,837,8238,,,Пост,,,,,,,,,,,,,,,,,
2023-03-16,16:02:00,www.news29.ru,Пожилая северянка наравне со школьниками попробует сдать ЕГЭ ,"Педагог с 35-летним стажем решила оценить не только себя, но и процедуру организации экзаменов. 69-летняя северянка будет сдавать ЕГЭ по биологии. Ее заявление уже зарегистрировало минобразования Архангельской области.",0,,,0,415,,,Пост,,,,,,,,,,,,,,,,,
2023-03-16,15:23:00,www.news29.ru,От регоператора потребовали сделать перерасчеты за вывоз мусора без заявлений,"Депутаты горсовета Северодвинска направили письмо руководству «ЭкоИнтегратора» с предложением ввести беззаявительный порядок перерасчета за вывоз ТКО. Горожане вынуждены часами стоять в очередях, чтобы подать заявления.",2,,,8,0,,,Пост,,,,,,,,,,,,,,,,,
2023-03-16,13:47:00,www.news29.ru,На юге Архангельской области местный житель удерживал подростка в хлеву и лупил его,"На жителя Каргополя возбудили уголовное дело за похищение. Мужчина, подумав, что подросток задумал кражу, схватил его, запер в хлеву и отхлестал по спине и ягодицам деревянным прутом. ",0,,,0,0,,,Пост,,,,,,,,,,,,,,,,,
2023-03-16,13:17:00,www.news29.ru,Обвиняемая в дискредитации военных архангельская студентка уехала из России,Олеся Кривцова покинула Архангельск и находится в Литве. До этого студентка САФУ находилась под домашним арестом по обвинению в дискредитации Вооруженных Сил РФ и оправдании терроризма за публикацию про теракт на Крымском мосту.,3,,,783,4,,,Пост,,,,,,,,,,,,,,,,,
2023-03-16,12:19:00,www.news29.ru,В Холмогорском районе автобус угодил в аварию на федеральной автодороге,Авария на 1143 км трассы М8 произошла накануне. Водитель автобуса Hyundai universe Space выехал на «встречку» и врезался в Mercedes Benz с полуприцепом. В результате ДТП пострадавших нет.,0,,,0,1236,,,Пост,,,,,,,,,,,,,,,,,
2023-03-16,10:31:00,www.news29.ru,Клуб «Братство Северных конвоев» поддержал акцию «Мы помним!»,С инициативой проведения в Архангельске акции в поддержку сохранения памяти об участниках Великой Отечественной войны «Мы помним!» выступило сообщество «В Центре Событий». Акцию поддержал Клуб «Братство Северных конвоев».,0,,,0,1235,,,Пост,,,,,,,,,,,,,,,,,
2023-03-16,10:18:00,www.news29.ru,Группа Аквилон приглашает на первую весеннюю Экскурсию по новостройкам,В субботу 18 марта в Архангельске и Северодвинске состоится Экскурсия по новостройкам Группы Аквилон. Запись по телефону 8(8182) 65-00-08.,0,,,0,0,,,Пост,,,,,,,,,,,,,,,,,
2023-03-16,9:20:00,www.news29.ru,Почти половина архангелогородцев готова работать за «черную» или «серую» зарплату,"На зарплату в конверте согласны 4 из 10 северян. Как выяснили социологи, несмотря на преимущества «белого» дохода, жители Поморья считают, что «черный» или «серый» заработок гораздо выше.",2,,,1,0,,,Пост,,,,,,,,,,,,,,,,,
2023-03-16,8:58:00,www.news29.ru,Рецидивист из поморской глубинки сядет в тюрьму за убийство пенсионерки табуретом,"Суд приговорил 44-летнего жителя деревни Ваймуша к 7,5 годам колонии строгого режима. Во время распития алкоголя мужчина два раза ударил табуретом по голове пенсионерку за оскорбления. От травмы женщина скончалась на месте.",0,,,0,0,,,Пост,,,,,,,,,,,,,,,,,
2023-03-17,18:34:00,www.news29.ru,Известная телеведущая Елена Летучая решила «сменить» профессию в Поморье,"Вместе с блогерами телеведущая приехала в Архангельскую область, чтобы посетить главные туристические локации региона. Летучая уже побывала в знаменитых карстовых пещерах Пинежья и получила удостоверение спелеолога. ",1,,,115,2239,,,Пост,,,,,,,,,,,,,,,,,
2023-03-17,18:00:00,www.news29.ru,В Поморье обсудили подготовку к весеннему паводку ,Полномочный представитель президента в СЗФО Александр Гуцан провел заседание комиссии по предупреждению и ликвидации ЧС. В нем принял участие и Александр Цыбульский — он доложил о готовности региона к предстоящему паводку. ,0,,,0,1,,,Пост,,,,,,,,,,,,,,,,,
2023-03-17,15:32:00,www.news29.ru,Пенсионерка из Северодвинска потеряла 900 тысяч рублей в погоне за дивидендами,"«Для вас есть выгодное предложение!», — так начался разговор мошенников с пожилой горожанкой. Они сообщили женщине, что в одном из банков сейчас повышены процентные ставки по вкладам, и убедили вложить немало денег ради «прибыли».",1,,,0,0,,,Пост,,,,,,,,,,,,,,,,,
2023-03-17,14:10:00,www.news29.ru,В Архангельске водитель легковушки врезался в машину скорой помощи,"ДТП на перекрестке Обводного канала и улицы Смольный Буян произошло накануне. Водитель  ВАЗа не уступил дорогу машине скорой помощи, несмотря на включенную сирену, и сбил ее. В результате ДТП пассажирка «скорой» пострадала.",0,,,2,0,,,Пост,,,,,,,,,,,,,,,,,
2023-03-17,13:06:00,www.news29.ru,Меньше половины архангельских компаний готовы нанимать на работу пенсионеров,Лишь 4 из 10 компаний в столице Поморья готовы рассматривать пожилых северян наравне с более молодыми кандидатами. Однако по сравнению с прошлым годом пенсионеров стали чаще принимать на работу. ,0,,,0,1,,,Пост,,,,,,,,,,,,,,,,,
2023-03-17,12:44:00,www.news29.ru,В Шенкурской средней школе учителя были вынуждены за копейки работать сверхурочно ,Работникам образовательного учреждения с начала года вовремя не выплачивали зарплату и спихивали на них лишнюю нагрузку за минимальную оплату труда. После вмешательства прокуратуры трудовые права учителей удалось восстановить.,0,,,0,5,,,Пост,,,,,,,,,,,,,,,,,
2023-03-17,12:03:00,www.news29.ru,В этом году в Поморье благоустроят свыше 120 общественных территорий и дворов,Территории собираются благоустроить по федеральному проекту «Формирование комфортной городской среды». Поддержать своим голосом понравившийся дизайн-проект жители Архангельской области смогут с 15 апреля по 31 мая. ,0,,,0,516,,,Пост,,,,,,,,,,,,,,,,,
2023-03-17,10:36:00,www.news29.ru,В архангельской глубинке нетрезвый мужчина чуть не заколол ножом своего гостя,"Два дня назад северяне решили выпить в частном доме. В один момент житель Плесецкого района всадил нож в область шеи гостя. Тот успел вывернуться, убежать из дома и обратиться за медпомощью, чудом оставшись в живых.",1,,,0,0,,,Пост,,,,,,,,,,,,,,,,,
2023-03-17,11:09:00,www.news29.ru,Тренд на архитектурную подсветку зданий в Архангельске дошел до жилых домов,За последнее время центральная часть столицы Поморья заметно преобразилась в плане вечерней цветовой палитры благодаря архитектурной подсветке сооружений. Вслед за административными зданиями дошла очередь и до жилых комплексов.,0,,,2,583,,,Пост,,,,,,,,,,,,,,,,,
2023-03-17,10:13:00,www.news29.ru,В Северодвинске водитель автобуса уехал с остановки с зажатым в дверях ребенком,"Пенсионерка ехала в автобусе с внучкой. При выходе из маршрутки ребенок замешкался и не успел покинуть салон, девочку зажало между дверьми. Водитель же начал движение. В итоге женщине пришлось бежать за ТС до следующей остановки.",2,,,0,557,,,Пост,,,,,,,,,,,,,,,,,
2023-03-18,18:45:00,www.news29.ru,Лыжники принесли Архангельской области три медали чемпионата России,Сегодня в Тюмени стартовал чемпионат России по лыжным гонкам. В первый соревновательный день лыжники разыграли медали в спринтерских гонках.,0,,,3,386,,,Пост,,,,,,,,,,,,,,,,,
2023-03-18,18:08:00,www.news29.ru,«Водник» завоевал третье место в Чемпионате России,Сегодня на стадионе «Труд» были разыграны бронзовые медали Чемпионата России по хоккею с мячом среди команд суперлиги. Архангелогородцы в упорной борьбе обыграли москвичей со счетом 6:4.,3,,,11,938,,,Пост,,,,,,,,,,,,,,,,,
2023-03-18,14:04:00,www.news29.ru,Коронавирус продолжает шагать по Поморью,Только за последние сутки на территории Архангельской области выявлен 191 случай заражения COVID-19.,0,,,2,1,,,Пост,,,,,,,,,,,,,,,,,
2023-03-18,12:05:00,www.news29.ru,Продажи билетов из аэропорта-дублера в Архангельске стартуют в третьей декаде марта,С 1 мая воздушное сообщение Архангельска с другими регионами будет временно осуществляться из Васьково. На днях аэропорт получил необходимый сертификат на прием ВС повышенной вместимости. Вот-вот начнутся массовые продажи билетов.,0,,,2,891,,,Пост,,,,,,,,,,,,,,,,,
2023-03-18,10:04:00,www.news29.ru,Серьезные запасы наркотиков обнаружены в центре Архангельска,В Октябрьском округе полицейские задержали двух мужчин с крупной партией запрещенных веществ.,0,,,6,5,,,Пост,,,,,,,,,,,,,,,,,
2023-03-18,9:55:00,www.news29.ru,На Архангельскую область надвигается очередной циклон,"По прогнозу метеорологов, уже в воскресенье на Поморье обрушатся снег с дождем. На предстоящей неделе погода снова не порадует северян.",0,,,7,1,,,Пост,,,,,,,,,,,,,,,,,
2023-03-19,19:17:00,www.news29.ru,Сегодня в Архангельске горела расселенная «деревяшка»,"Пожар начался в четвертом часу утра на улице Кедрова, 35/1. На момент прибытия спасателей огонь уже повредил второй этаж и кровлю. На момент возгорания никто в аварийном доме не проживал.",0,,,0,2,,,Пост,,,,,,,,,,,,,,,,,
2023-03-19,12:52:00,www.news29.ru,В архангельской глубинке местный житель в порыве гнева зарезал собственного брата,"Тело жителя Виноградовского района с ножевыми ранениями было обнаружено еще на той неделе. По подозрению в убийстве правоохранители задержали его двоюродного брата, у которого с родственником произошла пьяная перепалка.",0,,,0,1,,,Пост,,,,,,,,,,,,,,,,,
2023-03-19,12:26:00,www.news29.ru,На время каникул из Поморья запустят дополнительные поезда до Москвы и Питера,"Из Архангельска до столицы рейсы отправят 24, 26 и 30 марта. Из Котласа до Санкт-Петербурга уехать на поезде можно будет в эти же дни, кроме 26 числа. Билеты уже есть в продаже.",0,,,0,0,,,Пост,,,,,,,,,,,,,,,,,
2023-03-19,11:22:00,www.news29.ru,Ярмарки и гуляния: в Архангельске с размахом отметили «Крымскую весну»,"18 марта северяне отметили очередную годовщину воссоединения Крыма с Россией. На площади перед драмтеатром были организованы различные торговые павильоны и тематические мастер-классы, а на сцене выступали музыкальные коллективы.",0,,,777,9843,,,Пост,,,,,,,,,,,,,,,,,
2023-03-19,10:50:00,www.news29.ru,Посиделки в одном из архангельских баров закончились кражей телефона,"С заявлением о краже в полицию обратился 29-летний житель областного центра. Он сообщил, что у него украли телефон из кармана курки, которая висела на вешалке. Сейчас злоумышленник уже задержан.",0,,,0,3,,,Пост,,,,,,,,,,,,,,,,,
2023-03-20,18:56:00,www.news29.ru,Поморье стало одним из лидеров среди регионов по распространению коронавируса,За последнее время в Архангельской области участились случаи заражения COVID-19 — только за эти сутки заболело почти 190 человек. В связи с этим Поморье вошло в пятерку российских регионов по приросту количества заболевших.,0,,,3,3,,,Пост,,,,,,,,,,,,,,,,,
2023-03-20,18:27:00,www.news29.ru,Сбер в 2023 году фиксирует у архангелогородцев тренд на сбережения ,"За первые два месяца 2023 года северяне положили на депозиты в Сбере 14,5 млрд рублей. Всего жители Северо-Запада открыли в Сбере срочные вклады на более чем 200 млрд рублей.",0,,,0,537,,,Пост,,,,,,,,,,,,,,,,,
2023-03-20,18:31:00,www.news29.ru,Судимый пенсионер из Няндомы вновь отправится в тюрьму за страсть к пиромании,Пожилой северянин в апреле прошлого года решил просто так поджечь деревянный магазин. Вот только его умысел не удался — пожар вовремя заметил охранник. За попытку поджога жителя Няндомы приговорили к году и 8 месяцам тюрьмы.,0,,,0,0,,,Пост,,,,,,,,,,,,,,,,,
2023-03-20,15:14:00,www.news29.ru,Губернатор и вице-президент «Ростелекома» обсудили процессы цифровизации региона,На прошлой неделе состоялась рабочая встреча губернатора Архангельской области Александра Цыбульского и вице-президента — директора макрорегионального филиала «Северо-Запад» ПАО «Ростелеком» Александра Логинова.,1,,,1,593,,,Пост,,,,,,,,,,,,,,,,,
2023-03-20,14:42:00,www.news29.ru,МВД объявило в розыск уехавшую из России архангельскую студентку ,Карточка с именем Олеси Кривцовой появилась в базе федерального розыска полиции. В конце прошлой недели обвиняемая в дискредитации Вооруженных Сил РФ и оправдании терроризма студентка САФУ уехала из России в Литву. ,0,,,2098,23036,,,Пост,,,,,,,,,,,,,,,,,
2023-03-20,14:12:00,www.news29.ru,Проблемный участок улицы Гагарина в Архангельске вновь перекроют – уже «капитально»,"Власти анонсировали предстоящие ограничения на участке ул. Гагарина, где регулярно латают трубы. Речь идет о почти полукилометровом отрезке дороги, который подлежит реконструкции. Одновременно ТГК-2 должна модернизировать сети.",0,,,0,5,,,Пост,,,,,,,,,,,,,,,,,
2023-03-20,13:45:00,www.news29.ru,На борьбу с борщевиком в районах Поморья потратят свыше полмиллиона рублей,"Средства из областного бюджета на войну с ядовитым растением распределили между тремя муниципалитетами — с борщевиком будут бороться пока что только в Красноборском районе, Верхнетоемском и Котласском округах.",0,,,1,0,,,Пост,,,,,,,,,,,,,,,,,
2023-03-20,12:55:00,www.news29.ru,Жителю Архангельска дали «условку» за кражу 150 тысяч у собственной бабушки,"Горе-внук, узнав, что женщина получила крупную компенсационную выплату, решил обчистить ее счет. В итоге кража средств не осталась незамеченной — суд приговорил архангелогородца к двум годам лишения свободы условно.",0,,,2,3,,,Пост,,,,,,,,,,,,,,,,,
2023-03-20,12:33:00,www.news29.ru,Оттепель и мокрый снег: какая погода ожидает северян на этой неделе,Сегодня в Архангельской области столбик термометра повысится до +5°С. Однако тянущиеся вслед за оттепелью гололед и мокрый снег с дождем отнюдь не обрадуют северян. В следующие дни в Поморье вновь пройдут осадки. ,0,,,1,0,,,Пост,,,,,,,,,,,,,,,,,
